,id_x,identifier,title,classification_x,subject,session_identifier,jurisdiction,organization_classification,bill_id,id_y,organization_id,description,date,classification_y,order
82867,ocd-bill/3e77291d-3dfe-449b-82b6-ffdb1f5fd59d,HB 1464,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/3e77291d-3dfe-449b-82b6-ffdb1f5fd59d,3b1fb884-dce9-49aa-94a9-9d70e8d4146f,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Added Co-Sponsor Rep. Theresa Mah,2022-03-31,[],35
82856,ocd-bill/3e77291d-3dfe-449b-82b6-ffdb1f5fd59d,HB 1464,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/3e77291d-3dfe-449b-82b6-ffdb1f5fd59d,b1e222e5-d6d2-4e1c-aaa1-c2b25d6e2c6b,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,"Added Co-Sponsor Rep. Marcus C. Evans, Jr.",2022-03-31,[],24
82855,ocd-bill/3e77291d-3dfe-449b-82b6-ffdb1f5fd59d,HB 1464,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/3e77291d-3dfe-449b-82b6-ffdb1f5fd59d,2d0d145b-70c6-42c2-87a1-859d3b23d6b6,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Added Co-Sponsor Rep. Daniel Didech,2022-03-31,[],23
82868,ocd-bill/3e77291d-3dfe-449b-82b6-ffdb1f5fd59d,HB 1464,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/3e77291d-3dfe-449b-82b6-ffdb1f5fd59d,49e23410-6147-46be-8ec8-1f5670eb52cd,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Added Co-Sponsor Rep. Michelle Mussman,2022-03-31,[],36
82848,ocd-bill/3e77291d-3dfe-449b-82b6-ffdb1f5fd59d,HB 1464,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/3e77291d-3dfe-449b-82b6-ffdb1f5fd59d,1295e80b-4f4a-4d04-b457-55efb9e0e1ae,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Added Co-Sponsor Rep. Ann M. Williams,2022-03-31,[],16
82858,ocd-bill/3e77291d-3dfe-449b-82b6-ffdb1f5fd59d,HB 1464,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/3e77291d-3dfe-449b-82b6-ffdb1f5fd59d,97b91c50-45e0-4ac8-af27-1afcb2853a00,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Added Co-Sponsor Rep. Bob Morgan,2022-03-31,[],26
82854,ocd-bill/3e77291d-3dfe-449b-82b6-ffdb1f5fd59d,HB 1464,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/3e77291d-3dfe-449b-82b6-ffdb1f5fd59d,b9c7b6e6-6da8-430c-bbc2-2d896a11364a,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Added Co-Sponsor Rep. Janet Yang Rohr,2022-03-31,[],22
82859,ocd-bill/3e77291d-3dfe-449b-82b6-ffdb1f5fd59d,HB 1464,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/3e77291d-3dfe-449b-82b6-ffdb1f5fd59d,528a0e00-ffa7-4d77-a218-5edce2339c77,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Added Co-Sponsor Rep. Anna Moeller,2022-03-31,[],27
82860,ocd-bill/3e77291d-3dfe-449b-82b6-ffdb1f5fd59d,HB 1464,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/3e77291d-3dfe-449b-82b6-ffdb1f5fd59d,d2ccd785-b355-4eb6-9040-8275813e664e,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Added Co-Sponsor Rep. Dagmara Avelar,2022-03-31,[],28
82865,ocd-bill/3e77291d-3dfe-449b-82b6-ffdb1f5fd59d,HB 1464,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/3e77291d-3dfe-449b-82b6-ffdb1f5fd59d,a470aa71-5444-4254-b451-b69cc7cb2ddd,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Added Co-Sponsor Rep. Michael J. Zalewski,2022-03-31,[],33
82861,ocd-bill/3e77291d-3dfe-449b-82b6-ffdb1f5fd59d,HB 1464,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/3e77291d-3dfe-449b-82b6-ffdb1f5fd59d,a51279c8-cd0d-4bbd-b49a-f539471c36f9,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Added Co-Sponsor Rep. Anne Stava-Murray,2022-03-31,[],29
82862,ocd-bill/3e77291d-3dfe-449b-82b6-ffdb1f5fd59d,HB 1464,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/3e77291d-3dfe-449b-82b6-ffdb1f5fd59d,7d1f5011-e58c-42d4-b2e9-4f3f6eebedc7,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Added Co-Sponsor Rep. Justin Slaughter,2022-03-31,[],30
82853,ocd-bill/3e77291d-3dfe-449b-82b6-ffdb1f5fd59d,HB 1464,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/3e77291d-3dfe-449b-82b6-ffdb1f5fd59d,69ee35ec-7cc7-4b22-9965-8897d1b3e4a3,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Added Co-Sponsor Rep. Denyse Wang Stoneback,2022-03-31,[],21
82852,ocd-bill/3e77291d-3dfe-449b-82b6-ffdb1f5fd59d,HB 1464,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/3e77291d-3dfe-449b-82b6-ffdb1f5fd59d,6551888c-26e2-4bd1-8303-b0a03253da3f,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Added Co-Sponsor Rep. Emanuel Chris Welch,2022-03-31,[],20
82851,ocd-bill/3e77291d-3dfe-449b-82b6-ffdb1f5fd59d,HB 1464,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/3e77291d-3dfe-449b-82b6-ffdb1f5fd59d,4213f9c1-b691-45b6-8822-de6d678e6791,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Added Co-Sponsor Rep. Lakesia Collins,2022-03-31,[],19
82850,ocd-bill/3e77291d-3dfe-449b-82b6-ffdb1f5fd59d,HB 1464,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/3e77291d-3dfe-449b-82b6-ffdb1f5fd59d,f71c6515-70b5-4d35-80c2-d637116a70b9,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Added Co-Sponsor Rep. Margaret Croke,2022-03-31,[],18
35207,ocd-bill/31d53d9d-a663-48d7-9072-572985934b54,HB 1449,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/31d53d9d-a663-48d7-9072-572985934b54,158c5e6d-e013-4444-b1a6-51295bd0e8ce,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Third Reading - Short Debate - Passed 088-018-000,2022-04-01,"['passage', 'reading-3']",20
35206,ocd-bill/31d53d9d-a663-48d7-9072-572985934b54,HB 1449,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/31d53d9d-a663-48d7-9072-572985934b54,bc82bf68-5661-4dda-a86d-d94099241d71,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Placed on Calendar Order of 3rd Reading - Short Debate,2022-04-01,[],19
35205,ocd-bill/31d53d9d-a663-48d7-9072-572985934b54,HB 1449,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/31d53d9d-a663-48d7-9072-572985934b54,ee7bd64e-fb20-4fe4-bf6d-3b37fea23cf4,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,House Floor Amendment No. 1 Adopted,2022-04-01,['amendment-passage'],18
35209,ocd-bill/31d53d9d-a663-48d7-9072-572985934b54,HB 1449,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/31d53d9d-a663-48d7-9072-572985934b54,4a6d65f2-006c-4f18-86bd-a2c452fdf4c8,ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,Placed on Calendar Order of First Reading,2022-04-01,['reading-1'],22
35208,ocd-bill/31d53d9d-a663-48d7-9072-572985934b54,HB 1449,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/31d53d9d-a663-48d7-9072-572985934b54,8d62b2ed-7c60-48d2-a381-21d50670de88,ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,Arrive in Senate,2022-04-01,['introduction'],21
82887,ocd-bill/3e77291d-3dfe-449b-82b6-ffdb1f5fd59d,HB 1464,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/3e77291d-3dfe-449b-82b6-ffdb1f5fd59d,007ff2a5-b0d7-4e95-80d5-e6e3baa01652,ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,Referred to Assignments,2022-04-01,['referral-committee'],55
82883,ocd-bill/3e77291d-3dfe-449b-82b6-ffdb1f5fd59d,HB 1464,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/3e77291d-3dfe-449b-82b6-ffdb1f5fd59d,bfdfcbdb-16b6-4a79-a42c-1ab4ab84d38a,ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,Arrive in Senate,2022-04-01,['introduction'],51
82884,ocd-bill/3e77291d-3dfe-449b-82b6-ffdb1f5fd59d,HB 1464,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/3e77291d-3dfe-449b-82b6-ffdb1f5fd59d,738ce511-0c5a-4f05-b40b-72ce870556b3,ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,Placed on Calendar Order of First Reading,2022-04-01,['reading-1'],52
82885,ocd-bill/3e77291d-3dfe-449b-82b6-ffdb1f5fd59d,HB 1464,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/3e77291d-3dfe-449b-82b6-ffdb1f5fd59d,b8f19728-38c0-4620-8e53-39eb3216a98b,ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,Chief Senate Sponsor Sen. Don Harmon,2022-04-01,[],53
82886,ocd-bill/3e77291d-3dfe-449b-82b6-ffdb1f5fd59d,HB 1464,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/3e77291d-3dfe-449b-82b6-ffdb1f5fd59d,32c6aed8-61b1-4333-89bf-3557efc9430c,ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,First Reading,2022-04-01,['reading-1'],54
35210,ocd-bill/31d53d9d-a663-48d7-9072-572985934b54,HB 1449,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/31d53d9d-a663-48d7-9072-572985934b54,f157ed12-0284-4f6f-b049-2ab774c4ea78,ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,Chief Senate Sponsor Sen. Don Harmon,2022-04-01,[],23
98962,ocd-bill/6f30aa2d-ec5e-4945-8f86-b9727f4932fa,SB 1105,REGULATION-TECH,['bill'],[],102nd,Illinois,upper,ocd-bill/6f30aa2d-ec5e-4945-8f86-b9727f4932fa,967ccb62-5ea9-4523-852e-a575c8f482ba,ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,Senate Floor Amendment No. 1 Referred to Assignments,2022-04-01,['referral-committee'],20
140546,ocd-bill/e471470e-b1c4-4caf-8019-444f89179d70,SB 1104,REGULATION-TECH,['bill'],[],102nd,Illinois,upper,ocd-bill/e471470e-b1c4-4caf-8019-444f89179d70,2d371b01-ef0e-4b67-ba3e-ff81a46834f9,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Added Alternate Co-Sponsor Rep. Jay Hoffman,2022-04-01,[],39
82882,ocd-bill/3e77291d-3dfe-449b-82b6-ffdb1f5fd59d,HB 1464,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/3e77291d-3dfe-449b-82b6-ffdb1f5fd59d,0fdff5cc-90f8-4d8c-9287-161ffabae3de,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Added Co-Sponsor Rep. Angelica Guerrero-Cuellar,2022-04-01,[],50
35211,ocd-bill/31d53d9d-a663-48d7-9072-572985934b54,HB 1449,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/31d53d9d-a663-48d7-9072-572985934b54,036e348d-8054-49b6-8ad0-67ec6a71b56a,ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,First Reading,2022-04-01,['reading-1'],24
35212,ocd-bill/31d53d9d-a663-48d7-9072-572985934b54,HB 1449,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/31d53d9d-a663-48d7-9072-572985934b54,6d0578ae-0c8c-444c-b28e-ed6315209f42,ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,Referred to Assignments,2022-04-01,['referral-committee'],25
35213,ocd-bill/31d53d9d-a663-48d7-9072-572985934b54,HB 1449,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/31d53d9d-a663-48d7-9072-572985934b54,0be90286-96ff-4e24-8230-0cefcaa85f76,ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,"Rule 2-10 Third Reading Deadline Established As April 8, 2022",2022-04-01,['reading-3'],26
98961,ocd-bill/6f30aa2d-ec5e-4945-8f86-b9727f4932fa,SB 1105,REGULATION-TECH,['bill'],[],102nd,Illinois,upper,ocd-bill/6f30aa2d-ec5e-4945-8f86-b9727f4932fa,42d57094-9818-41b4-8cc9-84d27e6387ae,ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,Senate Floor Amendment No. 1 Filed with Secretary by Sen. Rachelle Crowe,2022-04-01,['amendment-introduction'],19
140547,ocd-bill/e471470e-b1c4-4caf-8019-444f89179d70,SB 1104,REGULATION-TECH,['bill'],[],102nd,Illinois,upper,ocd-bill/e471470e-b1c4-4caf-8019-444f89179d70,c97298cd-5d80-476a-a315-50ac87ea3459,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,"Final Action Deadline Extended-9(b) April 8, 2022",2022-04-03,[],40
140548,ocd-bill/e471470e-b1c4-4caf-8019-444f89179d70,SB 1104,REGULATION-TECH,['bill'],[],102nd,Illinois,upper,ocd-bill/e471470e-b1c4-4caf-8019-444f89179d70,10152a6e-9a6f-4307-8558-1e8fe907cc4d,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Assigned to Energy & Environment Committee,2022-04-03,['referral-committee'],41
34560,ocd-bill/7d4060f6-0a93-4b29-a4e6-1836f663a33f,HB 1465,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/7d4060f6-0a93-4b29-a4e6-1836f663a33f,f54fa22e-0fed-4c0d-9dcd-2a3487f92b9b,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Placed on Calendar 2nd Reading - Short Debate,2022-04-03,[],10
34559,ocd-bill/7d4060f6-0a93-4b29-a4e6-1836f663a33f,HB 1465,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/7d4060f6-0a93-4b29-a4e6-1836f663a33f,299a2ce6-3985-4335-bad4-202a27b3006e,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Approved for Consideration Rules Committee;  003-002-000,2022-04-03,[],9
129971,ocd-bill/1806897f-a118-4a4e-b5d0-04d7586900dd,HB 1463,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/1806897f-a118-4a4e-b5d0-04d7586900dd,ad5877dd-ca71-4abd-a1ec-5dd9735ec43c,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Chief Sponsor Changed to Rep. Sue Scherer,2022-04-03,[],15
129972,ocd-bill/1806897f-a118-4a4e-b5d0-04d7586900dd,HB 1463,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/1806897f-a118-4a4e-b5d0-04d7586900dd,ab6ab1a8-96b9-4f8e-8016-8a20f765f00d,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,House Floor Amendment No. 1 Rules Refers to Executive Committee,2022-04-03,[],16
129973,ocd-bill/1806897f-a118-4a4e-b5d0-04d7586900dd,HB 1463,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/1806897f-a118-4a4e-b5d0-04d7586900dd,978d47a8-dfa5-4be0-a93a-35e6feb8d849,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,House Floor Amendment No. 1 Re-assigned to State Government Administration Committee,2022-04-03,['referral-committee'],17
138461,ocd-bill/61b7ac41-6d05-4c41-ae6e-1de1336c39f4,HB 1466,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/61b7ac41-6d05-4c41-ae6e-1de1336c39f4,51adcbb6-a9b1-4519-a1f4-03be96263df4,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Added Co-Sponsor Rep. Dagmara Avelar,2022-04-04,[],50
34561,ocd-bill/7d4060f6-0a93-4b29-a4e6-1836f663a33f,HB 1465,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/7d4060f6-0a93-4b29-a4e6-1836f663a33f,937069bf-08ca-4dd2-935e-7d75c4a5a195,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,House Floor Amendment No. 1 Filed with Clerk by Rep. Bob Morgan,2022-04-04,['amendment-introduction'],11
138448,ocd-bill/61b7ac41-6d05-4c41-ae6e-1de1336c39f4,HB 1466,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/61b7ac41-6d05-4c41-ae6e-1de1336c39f4,9998e2c3-f120-487f-a050-59489b5cf803,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Added Co-Sponsor Rep. Cyril Nichols,2022-04-04,[],37
138449,ocd-bill/61b7ac41-6d05-4c41-ae6e-1de1336c39f4,HB 1466,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/61b7ac41-6d05-4c41-ae6e-1de1336c39f4,46e5e4a5-0a4a-4f4a-bc49-c99a75e57002,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Added Co-Sponsor Rep. Elizabeth Hernandez,2022-04-04,[],38
138451,ocd-bill/61b7ac41-6d05-4c41-ae6e-1de1336c39f4,HB 1466,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/61b7ac41-6d05-4c41-ae6e-1de1336c39f4,cf61acda-a4c9-4f2a-a755-47b7b2aff54f,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Added Co-Sponsor Rep. Chris Bos,2022-04-04,[],40
138452,ocd-bill/61b7ac41-6d05-4c41-ae6e-1de1336c39f4,HB 1466,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/61b7ac41-6d05-4c41-ae6e-1de1336c39f4,d93980d5-7edb-42fb-8244-08aa1aa9bd47,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Added Co-Sponsor Rep. David A. Welter,2022-04-04,[],41
35214,ocd-bill/31d53d9d-a663-48d7-9072-572985934b54,HB 1449,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/31d53d9d-a663-48d7-9072-572985934b54,64b91154-235c-4c6d-a3b8-7edc35d0e16f,ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,Alternate Chief Sponsor Changed to Sen. Bill Cunningham,2022-04-04,[],27
35215,ocd-bill/31d53d9d-a663-48d7-9072-572985934b54,HB 1449,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/31d53d9d-a663-48d7-9072-572985934b54,f3f4dbc9-85ae-48fc-b7d6-4b6895619abc,ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,Assigned to State Government,2022-04-04,['referral-committee'],28
138453,ocd-bill/61b7ac41-6d05-4c41-ae6e-1de1336c39f4,HB 1466,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/61b7ac41-6d05-4c41-ae6e-1de1336c39f4,e919072d-e70f-4895-890e-cad49c804db0,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Added Co-Sponsor Rep. Stephanie A. Kifowit,2022-04-04,[],42
35216,ocd-bill/31d53d9d-a663-48d7-9072-572985934b54,HB 1449,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/31d53d9d-a663-48d7-9072-572985934b54,ffbdf282-5aae-4185-ab0a-80ef129b54d3,ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,"Rule 2-10 Committee Deadline Established As April 8, 2022",2022-04-04,[],29
138466,ocd-bill/61b7ac41-6d05-4c41-ae6e-1de1336c39f4,HB 1466,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/61b7ac41-6d05-4c41-ae6e-1de1336c39f4,3d8ef630-4bd3-4991-8269-f65578b00dc3,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Added Co-Sponsor Rep. Anne Stava-Murray,2022-04-04,[],55
138454,ocd-bill/61b7ac41-6d05-4c41-ae6e-1de1336c39f4,HB 1466,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/61b7ac41-6d05-4c41-ae6e-1de1336c39f4,2c8be9a7-5fbc-4fd9-bedb-b32185245f75,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Added Chief Co-Sponsor Rep. Lakesia Collins,2022-04-04,[],43
138455,ocd-bill/61b7ac41-6d05-4c41-ae6e-1de1336c39f4,HB 1466,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/61b7ac41-6d05-4c41-ae6e-1de1336c39f4,a447b779-eae4-4c13-8ca4-495029a46e62,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Added Chief Co-Sponsor Rep. Kathleen Willis,2022-04-04,[],44
2305,ocd-bill/dd40d17b-0096-486d-8292-5e919786fa30,HB 1462,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/dd40d17b-0096-486d-8292-5e919786fa30,d03fe37c-e274-4017-ae3f-e5450efd097d,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Added Co-Sponsor Rep. Bob Morgan,2022-04-04,[],26
138465,ocd-bill/61b7ac41-6d05-4c41-ae6e-1de1336c39f4,HB 1466,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/61b7ac41-6d05-4c41-ae6e-1de1336c39f4,3cefa7c5-c7a2-42c9-ac35-f35ff6f42abc,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Added Co-Sponsor Rep. Lindsey LaPointe,2022-04-04,[],54
138464,ocd-bill/61b7ac41-6d05-4c41-ae6e-1de1336c39f4,HB 1466,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/61b7ac41-6d05-4c41-ae6e-1de1336c39f4,6353c1f7-3582-4662-a8a4-a6bafa887cfb,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Added Co-Sponsor Rep. Justin Slaughter,2022-04-04,[],53
138463,ocd-bill/61b7ac41-6d05-4c41-ae6e-1de1336c39f4,HB 1466,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/61b7ac41-6d05-4c41-ae6e-1de1336c39f4,69bca4fc-a215-4762-96b2-58a4eb82c6cc,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,"Added Co-Sponsor Rep. Edgar Gonzalez, Jr.",2022-04-04,[],52
2304,ocd-bill/dd40d17b-0096-486d-8292-5e919786fa30,HB 1462,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/dd40d17b-0096-486d-8292-5e919786fa30,7de4fbf1-e029-47d5-a104-779c62aa3019,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Added Co-Sponsor Rep. Denyse Wang Stoneback,2022-04-04,[],25
2303,ocd-bill/dd40d17b-0096-486d-8292-5e919786fa30,HB 1462,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/dd40d17b-0096-486d-8292-5e919786fa30,fbd58ad5-16ef-408f-beed-517b745b4b4a,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Added Co-Sponsor Rep. Kathleen Willis,2022-04-04,[],24
138456,ocd-bill/61b7ac41-6d05-4c41-ae6e-1de1336c39f4,HB 1466,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/61b7ac41-6d05-4c41-ae6e-1de1336c39f4,f03457f9-4b1c-40a5-a135-3edffa28bccb,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Added Chief Co-Sponsor Rep. Janet Yang Rohr,2022-04-04,[],45
138457,ocd-bill/61b7ac41-6d05-4c41-ae6e-1de1336c39f4,HB 1466,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/61b7ac41-6d05-4c41-ae6e-1de1336c39f4,932903e9-02f8-4292-94de-968b6c26be54,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Removed Co-Sponsor Rep. Janet Yang Rohr,2022-04-04,[],46
138458,ocd-bill/61b7ac41-6d05-4c41-ae6e-1de1336c39f4,HB 1466,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/61b7ac41-6d05-4c41-ae6e-1de1336c39f4,05def568-faf7-4a1b-bcf7-2e22a6a622f7,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Removed Co-Sponsor Rep. Kathleen Willis,2022-04-04,[],47
138459,ocd-bill/61b7ac41-6d05-4c41-ae6e-1de1336c39f4,HB 1466,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/61b7ac41-6d05-4c41-ae6e-1de1336c39f4,c98aa877-2ddd-4945-9d4d-28c4809e9778,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Added Co-Sponsor Rep. Joyce Mason,2022-04-04,[],48
138460,ocd-bill/61b7ac41-6d05-4c41-ae6e-1de1336c39f4,HB 1466,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/61b7ac41-6d05-4c41-ae6e-1de1336c39f4,fb8aeb9d-c14b-4701-8977-4789ee9ddfd1,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Added Co-Sponsor Rep. Sue Scherer,2022-04-04,[],49
138462,ocd-bill/61b7ac41-6d05-4c41-ae6e-1de1336c39f4,HB 1466,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/61b7ac41-6d05-4c41-ae6e-1de1336c39f4,13a5eb24-35ec-469d-ac14-8649d99d8cf1,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Added Co-Sponsor Rep. Maura Hirschauer,2022-04-04,[],51
34562,ocd-bill/7d4060f6-0a93-4b29-a4e6-1836f663a33f,HB 1465,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/7d4060f6-0a93-4b29-a4e6-1836f663a33f,7a9c7ee8-664b-4165-977d-3d9cb9fdc264,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,House Floor Amendment No. 1 Referred to Rules Committee,2022-04-04,['referral-committee'],12
2307,ocd-bill/dd40d17b-0096-486d-8292-5e919786fa30,HB 1462,REGULATION-TECH,['bill'],[],102nd,Illinois,lower,ocd-bill/dd40d17b-0096-486d-8292-5e919786fa30,419d7ce1-515a-47ff-8482-a962249257c9,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,Added Co-Sponsor Rep. Theresa Mah,2022-04-04,[],28
